continent,country,nuts_1,nuts_2,Pop Total,cases/100k pop.,cases,deaths,datetime,sum_cases
Asia,JPN,Kyushu,Fukuoka,,,,36.0,2020-08-08,2754.0
Asia,JPN,Kyushu,Fukuoka,,,,37.0,2020-08-09,2903.0
Asia,JPN,Kyushu,Fukuoka,,,,37.0,2020-08-10,3012.0
Asia,JPN,Kyushu,Fukuoka,,,,38.0,2020-08-11,3084.0
Asia,JPN,Kyushu,Fukuoka,,,,38.0,2020-08-12,3138.0
Asia,JPN,Kyushu,Fukuoka,,,,38.0,2020-08-13,3215.0
Asia,JPN,Kyushu,Fukuoka,,,,39.0,2020-08-14,3359.0
Asia,JPN,Kyushu,Fukuoka,,,,39.0,2020-08-15,3484.0
Asia,JPN,Kyushu,Fukuoka,,,,39.0,2020-08-16,3559.0
Asia,JPN,Kyushu,Fukuoka,,,,41.0,2020-08-17,3633.0
Asia,JPN,Kyushu,Fukuoka,,,,42.0,2020-08-18,3683.0
Asia,JPN,Kyushu,Fukuoka,,,,45.0,2020-08-19,3728.0
Asia,JPN,Kyushu,Fukuoka,,,,46.0,2020-08-20,3830.0
Asia,JPN,Kyushu,Fukuoka,,,,47.0,2020-08-21,3900.0
Asia,JPN,Kyushu,Fukuoka,,,,47.0,2020-08-22,3987.0
Asia,JPN,Kyushu,Fukuoka,,,,48.0,2020-08-23,4055.0
Asia,JPN,Kyushu,Fukuoka,,,,50.0,2020-08-24,4118.0
Asia,JPN,Kyushu,Fukuoka,,,,51.0,2020-08-25,4169.0
Asia,JPN,Kyushu,Fukuoka,,,,53.0,2020-08-26,4222.0
Asia,JPN,Kyushu,Fukuoka,,,,53.0,2020-08-27,4282.0
Asia,JPN,Kyushu,Fukuoka,,,,53.0,2020-08-28,4346.0
Asia,JPN,Kyushu,Fukuoka,,,,56.0,2020-08-29,4412.0
Asia,JPN,Kyushu,Fukuoka,,,,60.0,2020-08-30,4488.0
Asia,JPN,Kyushu,Fukuoka,,,,60.0,2020-08-31,4568.0
Asia,JPN,Kyushu,Fukuoka,,,,62.0,2020-09-01,4598.0
Asia,JPN,Kyushu,Fukuoka,,,,63.0,2020-09-02,4636.0
Asia,JPN,Kyushu,Fukuoka,,,,64.0,2020-09-03,4685.0
Asia,JPN,Kyushu,Fukuoka,,,,67.0,2020-09-04,4755.0
Asia,JPN,Kyushu,Fukuoka,,,,68.0,2020-09-05,4782.0
Asia,JPN,Kyushu,Fukuoka,,,,68.0,2020-09-06,4782.0
Asia,JPN,Kyushu,Fukuoka,,,,69.0,2020-09-07,4817.0
Asia,JPN,Kyushu,Fukuoka,,,,71.0,2020-09-08,4834.0
Asia,JPN,Kyushu,Fukuoka,,,,74.0,2020-09-09,4845.0
Asia,JPN,Kyushu,Fukuoka,,,,74.0,2020-09-10,4869.0
Asia,JPN,Kyushu,Fukuoka,,,,77.0,2020-09-11,4893.0
Asia,JPN,Kyushu,Fukuoka,,,,79.0,2020-09-12,4932.0
Asia,JPN,Kyushu,Fukuoka,,,,79.0,2020-09-13,4932.0
Asia,JPN,Kyushu,Fukuoka,,,,80.0,2020-09-14,4948.0
Asia,JPN,Kyushu,Fukuoka,,,,80.0,2020-09-15,4948.0
Asia,JPN,Kyushu,Fukuoka,,,,84.0,2020-09-16,4959.0
Asia,JPN,Kyushu,Fukuoka,,,,88.0,2020-09-17,4970.0
Asia,JPN,Kyushu,Fukuoka,,,,90.0,2020-09-18,4987.0
Asia,JPN,Kyushu,Fukuoka,,,,90.0,2020-09-19,4996.0
Asia,JPN,Kyushu,Fukuoka,,,,90.0,2020-09-20,5003.0
Asia,JPN,Kyushu,Fukuoka,,,,91.0,2020-09-21,5004.0
Asia,JPN,Kyushu,Fukuoka,,,,91.0,2020-09-22,5004.0
Asia,JPN,Kyushu,Fukuoka,,,,91.0,2020-09-23,5006.0
Asia,JPN,Kyushu,Fukuoka,,,,92.0,2020-09-24,5007.0
Asia,JPN,Kyushu,Fukuoka,,,,95.0,2020-09-25,5017.0
Asia,JPN,Kyushu,Fukuoka,,,,95.0,2020-09-26,5017.0
Asia,JPN,Kyushu,Fukuoka,,,,95.0,2020-09-27,5023.0
Asia,JPN,Kyushu,Fukuoka,,,,95.0,2020-09-28,5027.0
Asia,JPN,Kyushu,Fukuoka,,,,96.0,2020-09-29,5028.0
Asia,JPN,Kyushu,Fukuoka,,,,97.0,2020-09-30,5032.0
Asia,JPN,Kyushu,Fukuoka,,,,98.0,2020-10-01,5040.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-02,5043.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-03,5054.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-04,5054.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-05,5057.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-06,5057.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-07,5061.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-08,5069.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-09,5077.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-10,5101.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-11,5101.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-12,5105.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-13,5105.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-14,5112.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-15,5125.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-16,5138.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-17,5139.0
Asia,JPN,Kyushu,Fukuoka,,,,99.0,2020-10-18,5139.0
Asia,JPN,Kyushu,Fukuoka,,,,100.0,2020-10-19,5142.0
Asia,JPN,Kyushu,Fukuoka,,,,100.0,2020-10-20,5146.0
Asia,JPN,Kyushu,Fukuoka,,,,100.0,2020-10-21,5153.0
Asia,JPN,Kyushu,Fukuoka,,,,100.0,2020-10-22,5160.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-23,5174.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-24,5179.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-25,5179.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-26,5189.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-27,5189.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-28,5194.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-29,5207.0
Asia,JPN,Kyushu,Fukuoka,,,,101.0,2020-10-30,5217.0
Asia,JPN,Kyushu,Fukuoka,,,,102.0,2020-10-31,5226.0
Asia,JPN,Kyushu,Fukuoka,,,,102.0,2020-11-01,5226.0
Asia,JPN,Kyushu,Fukuoka,,,,103.0,2020-11-02,5236.0
Asia,JPN,Kyushu,Fukuoka,,,,103.0,2020-11-03,5238.0
Asia,JPN,Kyushu,Fukuoka,,,,103.0,2020-11-04,5246.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-05,5251.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-06,5268.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-07,5276.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-08,5280.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-09,5251.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-10,5307.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-11,5328.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-12,5344.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-13,5360.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-14,5367.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-15,5379.0
Asia,JPN,Kyushu,Fukuoka,,,,104.0,2020-11-16,5387.0
Asia,JPN,Kyushu,Fukuoka,,,,105.0,2020-11-17,5398.0
Asia,JPN,Kyushu,Fukuoka,,,,105.0,2020-11-18,5420.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-19,5442.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-20,5477.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-21,5513.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-22,5543.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-23,5552.0
Asia,JPN,Kyushu,Fukuoka,,,,106.0,2020-11-24,5552.0
Asia,JPN,Kyushu,Fukuoka,,,,107.0,2020-11-25,5591.0
Asia,JPN,Kyushu,Fukuoka,,,,107.0,2020-11-26,5591.0
Asia,JPN,Kyushu,Fukuoka,,,,107.0,2020-11-27,5644.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-18,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-19,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-20,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-21,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-22,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-23,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-24,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-25,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-26,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-27,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-28,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-29,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-30,2.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-03-31,4.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-01,6.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-02,8.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-03,9.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-04,14.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-05,16.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-06,16.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-07,24.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-08,29.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-09,33.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-10,36.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-11,37.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-12,38.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-13,38.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-14,39.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-15,40.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-16,49.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-17,52.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-18,60.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-19,62.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-20,64.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-21,64.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-22,65.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-23,65.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-24,66.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-25,68.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-26,69.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-27,69.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-28,70.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-29,72.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-04-30,73.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-01,74.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-02,75.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-03,78.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-04,78.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-05,79.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-06,79.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-07,79.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-08,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-09,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-10,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-11,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-12,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-13,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-14,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-15,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-16,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-17,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-18,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-19,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-20,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-21,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-22,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-23,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-24,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-25,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-26,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-27,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-28,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-29,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-30,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-05-31,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-01,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-02,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-03,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-04,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-05,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-06,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-07,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-08,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-09,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-10,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-11,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-12,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-13,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-14,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-15,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-16,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-17,81.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-18,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-19,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-20,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-21,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-22,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-23,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-24,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-25,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-26,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-27,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-28,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-29,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-06-30,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-01,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-02,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-03,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-04,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-05,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-06,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-07,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-08,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-09,82.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-10,83.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-11,83.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-12,83.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-13,83.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-14,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-15,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-16,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-17,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-18,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-19,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-20,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-21,84.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-22,85.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-23,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-24,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-25,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-26,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-27,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-28,86.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-29,87.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-30,87.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-07-31,89.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-01,89.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-02,89.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-03,89.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-04,89.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-05,91.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-06,91.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-07,95.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-08,96.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-09,96.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-10,98.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-11,98.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-12,100.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-13,101.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-14,102.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-15,105.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-16,105.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-17,106.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-18,109.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-19,113.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-20,120.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-21,122.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-22,124.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-23,125.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-24,128.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-25,134.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-26,139.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-27,146.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-28,151.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-29,157.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-30,158.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-08-31,161.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-01,167.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-02,168.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-03,172.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-04,173.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-05,175.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-06,178.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-07,179.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-08,184.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-09,186.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-10,191.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-11,200.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-12,204.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-13,208.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-14,211.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-15,214.0
Asia,JPN,Tohoku,Fukushima,,,,0.0,2020-09-16,217.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-17,218.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-18,218.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-19,218.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-20,221.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-21,225.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-22,226.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-23,228.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-24,232.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-25,242.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-26,242.0
Asia,JPN,Tohoku,Fukushima,,,,2.0,2020-09-27,247.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-09-28,251.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-09-29,251.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-09-30,253.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-10-01,253.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-10-02,263.0
Asia,JPN,Tohoku,Fukushima,,,,3.0,2020-10-03,263.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-04,267.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-05,269.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-06,272.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-07,279.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-08,287.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-09,295.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-10,302.0
Asia,JPN,Tohoku,Fukushima,,,,4.0,2020-10-11,314.0
Asia,JPN,Tohoku,Fukushima,,,,5.0,2020-10-12,317.0
Asia,JPN,Tohoku,Fukushima,,,,5.0,2020-10-13,319.0
Asia,JPN,Tohoku,Fukushima,,,,5.0,2020-10-14,324.0
Asia,JPN,Tohoku,Fukushima,,,,5.0,2020-10-15,332.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-16,343.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-17,359.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-18,362.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-19,369.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-20,369.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-21,374.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-22,378.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-23,379.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-24,385.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-25,386.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-26,386.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-27,387.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-28,387.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-29,387.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-30,387.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-10-31,388.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-01,388.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-02,389.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-03,391.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-04,401.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-05,401.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-06,410.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-07,412.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-08,415.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-09,401.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-10,418.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-11,419.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-12,421.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-13,428.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-14,431.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-15,435.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-16,438.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-17,441.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-18,453.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-19,458.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-20,466.0
Asia,JPN,Tohoku,Fukushima,,,,6.0,2020-11-21,474.0
